BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-48912,Région Guadeloupe,None,,Direction des marchés publics,FR910,avenue Paul lacavéPetit Paris,97100,Basse-terre,GP,(+33) -05-90-80-40-40,,(+33) -05-90-80-41-59,dmp-region@cr-guadeloupe.fr,http://www.regionguadeloupe.fr,http://www.eguadeloupe.com,,http://www.eguadeloupe.fr,http://www.eguadeloupe.com,,False,True,,False,True
16-48918,Cté d'agglomération du Centre Littoral,None,,Service Développement économique et cohésion sociale à l'attention de Mme Marie-Laure PHINERA-HORTH,FR930,Chemin de la Chaumière - Quartier Balata B.P. 66029 97306 Cayenne Cedex,97351,Matoury,GF,(+59)4- 5-94-28-28-28,,(+59)4- 5-94-28-28-20,decs@cacl-guyane.fr,http://www.cacl-guyane.fr/,http://www.marches-securises.fr/perso/CACL-Matoury/,,http://www.marches-securises.fr/perso/CACL-Matoury/,http://www.marches-securises.fr/perso/CACL-Matoury/,,False,True,,False,True
16-48938,Département de Seine-Maritime,None,,,FR,Direction de la logistiqueHôtel du Départementquai jean moulin - cs 56101,76101,Rouen cedex,,,,(+33) 2-35-03-57-89,muriel.lenormand@seinemaritime.fr,http://www.seinemaritime.fr,http://www.mpe76.fr,,,https://www.mpe76.fr,,False,True,,False,True
16-49128,MINDEF/Armée de l'Air/SIMMAD/SSAM33503,None,,Bureau marchés,FR612,base aérienne 106 - SSAM 33503 avenue de l'argonne CS 70037,33693,Mérignac,,(+33) 5-33-05-32-28,,(+33) 5-33-05-32-18,gaia-ssam33053.resp-plan-achat.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
16-49574,DIR Atlantique,None,Monsieur le Directeur Interdépartemental des Routes Atlantique,,,"19, Allée des pinsCS31670",33073,Bordeaux cedex,,05-57-81-64-90,,05-57-81-64-91,dir-atlantique@developpement-durable.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
16-49624,Ville de Montrouge,None,Bousquet François-Charles,,,43 avenue de la République,92120,Montrouge,,,,,,,,,,,,False,False,,False,False
16-49655,Cté d'Agglo Béziers Méditerranée,None,Monsieur Le Président de l'agglomération,,,"39, Boulevard de VerdunCS30657",34536,Béziers cedex,,04-99-41-33-30,,04-99-41-33-03,marchespublics@beziers-mediterranee.fr,http://www.beziers-mediterranee.fr/,http://cabeme.marcoweb.fr,,,,,False,False,,False,False
16-49741,Conseil général de la martinique,None,Josette Manin Présidente du Conseil Général de la Martinique,,,avenue des caraibes bp 679,97264,fort-de-france cedex,,(+33) 5-96-55-26-00,,(+33) 5-96-55-37-87,,,https://cg972.achatpublic.com,,,,,False,False,,False,False
16-49749,Conseil général de la martinique,None,Josette Manin Présidente du Conseil Général de la Martinique,Tél. : (+33) 05 96 59 83 05,,"30, avenue des Caraîbes",97200,Fort de france,MQ,(+33) -05-96-59-83-05,,(+33) -05-96-59-83-01,,http://cg972.achatpublic.com,http://cg972.achatpublic.com,http://cg972.achatpublic.com,http://cg972.achatpublic.com,,,False,False,,False,False
16-50075,Ville de Saint-Paul-les-Dax,None,Madame le Maire de Saint-Paul-lès-Dax,,,"BP 20050, 111 avenue du Maréchal Foch",40992,Saint-paul-lès-dax cedex,,05-58-91-20-39,,05-58-91-72-04,sce.marches.publics@st-paul-les-dax.fr,http://www.st-paul-les-dax.fr,http://www.landespublic.org,,,,,False,False,,False,False
16-50246,Ministère de la Justice - DAP,None,,"Bureau de la gestion déléguée PS6, Emma Bower",FR,13 place Vendôme,75042,Paris Cedex 01,,(+33) 1-70-22-83-26,,,emma.bower@justice.gouv.fr,http://www.justice.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
16-50314,OPT de Polynésie française,None,"Melle Anouk HORT, Mme Betty LIU",,,"Direction Déléguée des TélécommunicationsImmeuble AINAPARE, 1er étageRond-Point du Pont de l'Est",98714,Papeete,PF,,,,"anouk.hort@opt.pf,betty.liu@opt.pf",,,,,,,False,False,,False,False
16-50319,SYVADE de Guadeloupe,None,Président du Syvade,Michel RINCON,,Résidence Ernestine WebbeRue HincelinRDC no1 Bâtiment D,97110,Pointe-à-Pitre,GP,(+33) 5-90-91-10-72,,(+33) 5-90-82-24-16,laure.faillot@syvadeguadeloupe.fr,http://www.syvadeguadeloupe.fr/,http://www.marches-securises.fr/,,,,,False,False,,False,False
16-50410,Université Pierre et Marie Curie,None,,Thierry LEAUTE,FR,"Direction des Achats,Bureau Achat Transversal,Tour ZAMANSKY - 4ème étage, bureau 407,Boite courrier 611,4, place Jussieu ",75252,Paris Cedex 05,,,,,thierry.leaute@upmc.fr,http://www.upmc.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,False,True,,False,True
16-50548,Ville d'Aulnay-sous-Bois,None,M. BESCHIZZA Bruno,,,Place de l'hôtel de Ville - Direction de la Commande Publique - BP 56,93602,Aulnay-sous-bois cedex,,,,,,http://www.aulnay-sous-bois.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-50753,Montpellier Méditerranée Métropole,None,,Direction Adjointe de la Commande Publique,FR813,50 place zeus CS 39556,34961,Montpellier Cedex,,(+33) 4-67-13-64-84,,(+33) 4-67-13-62-95,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,True,False,,False,True
16-50801,Métropole de Lyon,None,,Délégation développement urbain et cadre de vie - direction de la voirie - unité marchés - ,FR716,20 rue du lac - CS 33569,69505,Lyon cedex 03,,,,(+33) 4-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
16-50805,Ville de Nantes,None,Madame le Maire,,,2 rue de l'Hôtel de Ville,44036,Nantes Cedex 1,,,,,,http://www.nantes.fr,http://marchepublics.nantesmetropole.fr,,,,,False,False,,False,False
16-50870,Ville de Saumur,None,Francine CHANSAULT,,,Rue Molière - CS 54006,49400,Saumur,,(+33)2-41-83-31-16,,,achats.publics@ville-saumur.fr,,http://www.synapse.ouest.com,,,,,False,False,,False,False
16-51165,Centre hospitalier de Valenciennes,None,,,FR301,"Avenue Désandrouin, CS50479",59322,Valenciennes Cedex,,,,,danis-p@ch-valenciennes.fr,https://www.achats-hopitaux.com,https://www.achats-hopitaux.com,,https://www.achats-hopitaux.com,https://www.achats-hopitaux.com,,True,False,,False,True
16-51251,DSNA,None,,,FR623,"direction de la technique et de l'innovation - 1, avenue du Dr Maurice Grynfogel - B.P. 53584",31035,Toulouse Cedex 1,,,,,frederic.darmaillacq@aviation-civile.gouv.fr,http://www.marches-publics.gouv.fr,,,http://http(s)://www.marches-publics.gouv.fr,http://http(s)://www.marches-publics.gouv.fr,,False,True,,False,True
16-51448,Communauté d'agglomération Tour(s)plus,None,M. Le Président,M. Le Président de Tour(s)plus,,"60 avenue Marcel Dassault CS 30651,",37206,Tours cedex 3,,02-47-80-11-11,,02-47-80-11-50,,http://www.agglo-tours.fr,http://toursplus.achatpublic.com/sdm/ent/gen/index.do,,,,,False,False,,False,False
16-51772,Syndicat Mixte Des Transports Urbains,None,,,FR,,98800,Noumea,,,,,valerie.brugiere@secal.nc,https://secal.nc,,,,,,True,False,,False,True
16-51787,S.I.T.T.O.M.A.T.,None,,,FR825,chemin gaetan gastaldoquartier escaillon,83200,toulon,,(+33) -04-94-89-64-94,,(+33) -04-94-22-37-30,contact@sittomat.fr,http://www.sittomat.fr,,,,,,False,True,,False,True
16-51809,S.I.T.T.O.M.A.T.,None,,,FR825,Chemin Gaetan GastaldoQuartier Escaillon,83200,Toulon,,(+33) -04-94-89-64-94,,(+33) -04-94-22-37-30,contact@sittomat.fr,http://www.sittomat.fr,,,,,,False,True,,False,True
16-52102,Syndicat Trivalis,None,,,FR515,"31 rue de l'Atlantique, CS 30605",85015,La Roche sur Yon,,(+33) 2-51-45-14-51,,(+33) 2-51-45-14-50,contact@trivalis.fr,http://www.trivalis.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
16-52492,SATELC,None,,,FR4,3219 Route du Col des Aravis,None,LA CLUSAZ,,,,,satelc@satelc.fr,http://www.laclusaz.com/,http://www.boamp.fr/,,,,,False,True,,False,True
16-52572,DGA/SCA,FR 47152000014,"Mr Jean-Baptiste JULIA, Ministère de la défense",Acheteur négociateur,,"Ministère de la défense - Direction Générale de l'armement- Direction des opérations - Service des achats d'armement.DGA/DO/S2A/PROD/DA-ETR60, boulevard Martial ValinCS 21623",75509,Paris cedex 15,,(+33) 9-88-67-12-41,,,jean-baptiste.julia@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
16-52763,Communauté d'Agglomération de Bastia,None,Mr François TATTI Président de la Communauté d'Agglomération de Bastia,,,port de togaCS 60097,20291,Bastia cedex,,(+33)49-55-55-18-18,,(+33)4-95-32-70-51,marchespublics@agglo-bastia.fr,http://www.bastia-agglomeration.com,http://cabastiamarco-web.fr,,,,,False,False,,False,False
16-52875,Centre hospitalier G. Dron,None,,,FR,155 rue du président coty,59208,Tourcoing,,,,,cmarches@ch-tourcoing.fr,http://www.ch-tourcoing.fr,https://marchespublics.nord-sante.org,,,,,False,True,,False,True
16-53470,Montpellier Méditerranée Métropole,24340001700022,,,FR813,"50, Place ZeusCS 39 556",None,Montpellier Cedex 2,,,,,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,False,True,,False,True
16-54225,Ville d'Aulnay-sous-Bois,None,,,FR106,B.P. 56 - Place de l'Hôtel de Ville - Direction de la commande publique,93602,Aulnay-sous-Bois,,(+33) 1-48-79-66-42,,(+33) 1-48-79-64-81,marches-publics@aulnay-sous-bois.com,http://www.aulnay-sous-bois.com,http://www.achatpublic.com/sdm/ent/gen/index.jsp.,,,,,False,True,,False,True
16-54697,Ecole Normale Supérieure,None,Pôle des marchés publics,,,"46, rue d'Ulm",75230,Paris Cedex 05,,01-44-32-30-20,,,marches.publics@ens.fr,http://www.ens.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
16-55023,MINDEF/TERRE/SIMMT,None,Madame la sous-directrice contrats de la SIMMT,,,Etablissement ingénieur général Jayat - CS 30704,78013,Versailles,,(+33) -01-39-67-27-31,,(+33) -01-39-67-28-03,sdc.simmt@simmt.terre-net.defense.gouv.fr,,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
16-55084,Département d'Ille et Vilaine,None,M. le Président du Conseil Départemental,,,1 Avenue de la PréfectureCS24218,35042,Rennes Cedex,,02-99-02-35-35,,02-99-02-34-44,dsi.administration@ille-et-vilaine.fr,http://www.ille-et-vilaine.fr,http://marches.megalisbretagne.org,,,,,False,False,,False,False
16-55230,Communauté d'agglomération Seine-Eure,None,Monsieur le Président de la Communauté d'agglomération Seine-Eure,,,1 place ernest thorel,27405,Louviers cedex,,02-32-50-85-50,,02-32-50-85-51,juridique@seine-eure.com,http://www.agglo-seine-eure.fr,http://marchespublics.cg27.fr,,,,,False,False,,False,False
16-55758,Agglomération de Sénart,None,,,FR102,,None,Sénart Lieusaint,,,,,f.fabre@grandparissud.fr,http://www.grandparisud.fr,,,,,,False,True,,False,True
16-56119,Département des Alpes-Maritimes,None,,,FR823,"direction générale adjointe pour les ressources, les moyens et la modernisation de l'administration- direction des finances, de l'achat et de la commande publique - service des marchés - cadam -147 boulevard du Mercantour - tour Jean Moulin - B.P. 3007",06201,Nice,,(+33) 4-89-04-21-28,,(+33) 4-97-18-76-62,marches@departement06.fr ,http://www.e-marches06.fr,,,https://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
16-56232,Nantes Métropole,None,,,FR511,2 Cours du Champ de Mars,None,Nantes cedex 9,,,,,laure.talguen@nantesmetropole.fr,http://nantesmetropole.fr,,,,,,False,True,,False,True
16-56529,Métropole de Lyon,None,,Délégation développement urbain et cadre de vie - direction de la voirie - unité marchés,FR716,20 rue du LacCS 33569,69505,Lyon cedex 03,,(+33) 4-26-99-30-78,,,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
16-56633,Centre Hospitalier de Versailles,None,,,FR103,"177, rue de Versailles",78150,Le chesnay,,(+33) 1-39-63-91-33,,(+33) 1-39-54-48-89,nchheng@ch-versailles.fr,http://www.ch-versailles.fr,,,,,,False,True,,False,True
16-56646,CCI Paris Ile-de-France,None,,Direction des achats - Service suivi des procédures achats,FR10,92 bis rue Cardinet,75017,Paris,,,,,lmichel@cci-paris-idf.fr,http://www.cci-paris-idf.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
16-56657,Centre Hospitalier de Versailles,None,,,FR103,177 rue de versailles,78150,Le chesnay,,(+33) 1-39-63-91-33,,(+33) 1-39-54-48-89,nchheng@ch-versailles.fr,http://www.ch-versailles.fr,http://www.achatpublic.com,,,,,False,True,,False,True
16-56691,EPT Vallée Sud - Grand Paris,None,M. le Président de l'établissement Territorial Vallée Sud -Grand Paris,,,28 rue de la Redoute,92260,Fontenay-aux-Roses,,01-55-95-84-00,,01-55-95-84-59,c.michel@agglo-hautsdebievre.fr,,https://www.achat-national.com,,,,,False,False,,False,False
16-56792,Conseil général de la martinique,None,,,FR,,97200,Fort  de France,,,,,courrier@ctm.fr,http://cg972.achatpublic.com,,,,,,False,True,,False,True
16-56906,Université de Caen Normandie,None,,,FR251,,None,14032,,,,,marches.publics@unicaen.fr,http://www.unicaen.fr,,,,,,False,True,,False,True
16-56967,DIR Sud-Ouest,None,M. le directeur de la DIR Sud-Ouest,,,155 avenue des arènes romaines,31300,Toulouse,,,,,,,,,,,,False,False,,False,False
16-57235,Nantes Métropole,None,,,FR511,2 Cours du Champ de Mars,None,Nantes cedex 9,,,,,laure.talguen@nantesmetropole.fr,http://nantesmetropole.fr,,,,,,False,True,,False,True
16-57372,Nantes Métropole Habitat,None,,,FR511,"Office Public de lHabitat de la Métropole Nantaise,à l'attention de M. Le Directeur Général,26 place Rosa Parks, BP 83618,",44036,Nantes cedex 1,,,,,marches@nmh.fr,http://www.nmh.fr,,,,http://www.nmh.fr,,False,True,,False,True
16-57388,RPA DREAL Languedoc-R - Midi-Pyrenées,None,,M. le chef de la Direction Transports,FR813,1 rue de la cité administrative - Bât C - CS 80002,31074,Toulouse cedex 9,,,,,i-pyrenees@developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,http://www.marches-publics.gouv.fr,,False,True,,False,True
16-57514,S.D.I.S du Gard,28300001600032,,,FR,281 avenue pavlov- bp 48069,30932,nimes cedex 9,,(+33) 4-66-63-36-00,,(+33) 4-66-63-36-03,marches-publics@sdis30.fr,https://www.sdis30.fr,https://sdis30.marcoweb.fr,,,https://sdis30.marcoweb.fr,,False,True,,False,True
16-57572,Département de Seine Maritime,None,M. le Président du Département de la Seine Maritime,,,Hôtel du Département Quai Jean Moulin CS56101,76101,Rouen cedex,,,,,,http://www.seinemaritime.net,http://www.mpe76.fr,,,,,False,False,,False,False
16-57757,TISSEO,None,,,FR623,4 impasse Paul Mesplé ,31081,Toulouse,,(+33) 5-62-11-26-03,,,marches.publics2@tisseo.fr,http://www.tisseo.fr,http://marches.local-trust.com/?page=entreprise.EntrepriseHome,,,http://www.tisseo.fr,,False,True,,False,True
16-57839,Ville de Bastia,None,,,FR,,None,Bastia,,,,,marches@ville-bastia.fr,http://www.bastia.fr,,,,,,False,True,,False,True
16-57893,Bordeaux Métropole,None,,,FR612,esplanade charles de gaulle,33076,Bordeaux,,,,,dcp@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,,,,,,False,True,,False,True
16-58094,Artois Comm,None,M. Le Président,,,100 avenue de Londres CS 40548,62411,Béthune Cedex,,03-21-61-50-00,,03-21-61-50-20,,http://wwww.artoiscomm.fr,http://artoiscomm.marcoweb.fr,,,,,False,False,,False,False
16-58188,Centre national du cinéma,None,,Département achats et marchés,FR101,12 rue de Lübeck,75784,Paris cedex 16,,(+33) 1-44-34-37-74,,,marchespublics@cnc.fr,http://cnc.fr,http://marchespublics-cnc.omnikles.com,,,http://marchespublics-cnc.omnikles.com,,False,True,,False,True
16-58194,Département de Seine-Maritime,None,,,FR23,Hôtel du DépartementCS 56101 quai Jean Moulin,76101,Rouen,,,,,claire.conde@seinemaritime.fr,http://www.mpe76.fr,http://www.mpe76.fr,,http://mpe76.fr,http://www.mpe76.fr,,False,True,,False,True
16-58335,Région Bourgogne-Franche-Comté,None,,,FR26,17 Boulevard de la TrémouilleCS23502A l'attention de Valentine TruchetetDirection de la Commande Publique et des Affaires Juridiques,21035,DIJON,,(+33) 3-80-44-36-40,,,valentine.truchetet@bourgognefranchecomte.fr,http://www.bourgognefranchecomte.fr,https://www.e-bourgogne.fr,,https://www.e-bourgogne.fr,https://www.e-bourgogne.fr,,False,True,,False,True
16-58481,Centre Hospitalier de Douai,None,Cellule des Marchés Publics - Service des Affaires Juridiques,,,B.P 10740,59507,Douai,,03-27-94-71-02,,03-27-94-70-14,marchespublics@ch-douai.fr,https://marchespublics.intermed-portail.net,https://marchespublics.intermed-portail.net,,,,,False,False,,False,False
16-58634,SEMITAG,None,Service Achats,,,CS 70258,38044,GRENOBLE CEDEX 9,,,,,,,,,,,,False,False,,False,False
